userId,userSessionId,teamLevel,platformType,count_gameclicks,gameclicks_category,count_hits,hits_percent,hits_percent_category,count_buyId,avg_price,total_buy
1560,7572,2,android,112,MEDIUM,11,10,MEDIUM,0,0,0
1215,7573,2,android,117,MEDIUM,21,18,MEDIUM,0,0,0
1589,7574,2,iphone,32,LOW,6,19,MEDIUM,0,0,0
342,7575,2,android,32,LOW,4,13,MEDIUM,0,0,0
852,7576,2,android,27,LOW,5,19,MEDIUM,0,0,0
30,7577,2,iphone,29,LOW,2,7,LOW,0,0,0
155,7578,2,android,49,LOW,4,8,LOW,0,0,0
1349,7579,2,iphone,34,LOW,4,12,MEDIUM,0,0,0
76,7580,2,windows,36,LOW,3,8,LOW,2,1.5,3
2149,7581,2,android,15,LOW,2,13,MEDIUM,0,0,0
415,7582,2,iphone,27,LOW,4,15,MEDIUM,0,0,0
204,7583,2,windows,28,LOW,2,7,LOW,0,0,0
60,7584,2,iphone,35,LOW,4,11,MEDIUM,0,0,0
844,7585,2,iphone,33,LOW,5,15,MEDIUM,0,0,0
208,7586,2,iphone,18,LOW,2,11,MEDIUM,0,0,0
157,7587,2,iphone,33,LOW,3,9,LOW,0,0,0
534,7588,2,android,31,LOW,2,6,LOW,0,0,0
90,7589,2,android,27,LOW,1,4,LOW,1,2,2
737,7590,2,windows,30,LOW,4,13,MEDIUM,0,0,0
2348,7591,2,android,39,LOW,3,8,LOW,0,0,0
1717,7592,2,iphone,26,LOW,4,15,MEDIUM,0,0,0
1453,7593,2,iphone,34,LOW,5,15,MEDIUM,0,0,0
1782,7594,2,android,32,LOW,5,16,MEDIUM,2,11.5,23
1022,7595,2,windows,43,LOW,5,12,MEDIUM,2,2,4
1807,7596,2,iphone,180,MEDIUM,24,13,MEDIUM,1,20,20
1038,7597,2,android,171,MEDIUM,17,10,MEDIUM,0,0,0
791,7598,2,iphone,170,MEDIUM,20,12,MEDIUM,0,0,0
820,7599,2,android,41,LOW,5,12,MEDIUM,1,2,2
221,7600,2,iphone,48,LOW,5,10,MEDIUM,1,5,5
1065,7601,2,iphone,58,LOW,8,14,MEDIUM,0,0,0
611,7602,2,iphone,66,LOW,5,8,LOW,0,0,0
1834,7603,2,android,66,LOW,5,8,LOW,0,0,0
1892,7604,2,linux,59,LOW,8,14,MEDIUM,1,2,2
471,7605,2,iphone,48,LOW,7,15,MEDIUM,0,0,0
175,7606,2,windows,63,LOW,4,6,LOW,0,0,0
1329,7607,2,android,54,LOW,6,11,MEDIUM,0,0,0
856,7608,2,iphone,46,LOW,5,11,MEDIUM,0,0,0
382,7609,2,iphone,55,LOW,7,13,MEDIUM,1,5,5
2384,7610,2,windows,55,LOW,6,11,MEDIUM,0,0,0
1071,7611,2,iphone,52,LOW,5,10,MEDIUM,0,0,0
242,7612,2,iphone,57,LOW,2,4,LOW,0,0,0
1465,7613,2,android,171,MEDIUM,24,14,MEDIUM,0,0,0
2194,7614,2,iphone,168,MEDIUM,18,11,MEDIUM,0,0,0
662,7615,2,iphone,163,MEDIUM,21,13,MEDIUM,0,0,0
1139,7616,2,android,179,MEDIUM,18,10,MEDIUM,0,0,0
2336,7617,2,windows,262,MEDIUM,28,11,MEDIUM,0,0,0
1815,7618,2,iphone,267,MEDIUM,30,11,MEDIUM,0,0,0
1183,7619,2,linux,271,MEDIUM,23,8,LOW,0,0,0
2229,7620,2,iphone,58,LOW,3,5,LOW,1,20,20
2199,7621,2,android,57,LOW,5,9,LOW,0,0,0
2243,7622,2,android,43,LOW,7,16,MEDIUM,0,0,0
807,7623,2,linux,58,LOW,4,7,LOW,0,0,0
279,7624,2,windows,55,LOW,5,9,LOW,0,0,0
868,7625,2,iphone,41,LOW,7,17,MEDIUM,1,20,20
699,7626,2,mac,61,LOW,12,20,MEDIUM,0,0,0
1224,7627,2,iphone,49,LOW,6,12,MEDIUM,0,0,0
2146,7628,2,linux,68,LOW,11,16,MEDIUM,0,0,0
576,7629,2,android,44,LOW,5,11,MEDIUM,0,0,0
400,7630,2,iphone,45,LOW,5,11,MEDIUM,0,0,0
2127,7631,2,linux,61,LOW,8,13,MEDIUM,0,0,0
812,7632,2,android,78,LOW,8,10,MEDIUM,0,0,0
445,7633,2,android,63,LOW,4,6,LOW,1,3,3
321,7634,2,windows,70,LOW,8,11,MEDIUM,0,0,0
127,7635,2,iphone,69,LOW,11,16,MEDIUM,1,10,10
2161,7636,2,android,92,LOW,11,12,MEDIUM,2,3,6
1351,7637,2,iphone,60,LOW,7,12,MEDIUM,0,0,0
1731,7638,2,iphone,72,LOW,3,4,LOW,0,0,0
2178,7639,2,iphone,77,LOW,9,12,MEDIUM,0,0,0
962,7640,2,iphone,68,LOW,8,12,MEDIUM,0,0,0
108,7641,2,iphone,66,LOW,11,17,MEDIUM,0,0,0
1073,7642,2,android,184,MEDIUM,17,9,LOW,0,0,0
591,7643,2,windows,180,MEDIUM,14,8,LOW,0,0,0
210,7644,2,android,181,MEDIUM,25,14,MEDIUM,0,0,0
2040,7645,2,android,184,MEDIUM,25,14,MEDIUM,0,0,0
1926,7646,2,android,71,LOW,9,13,MEDIUM,0,0,0
515,7647,2,iphone,73,LOW,9,12,MEDIUM,0,0,0
1591,7648,2,iphone,70,LOW,10,14,MEDIUM,0,0,0
2283,7649,2,android,66,LOW,7,11,MEDIUM,0,0,0
827,7650,2,iphone,68,LOW,13,19,MEDIUM,0,0,0
657,7651,2,android,88,LOW,8,9,LOW,0,0,0
2262,7652,2,android,71,LOW,9,13,MEDIUM,0,0,0
935,7653,2,iphone,72,LOW,4,6,LOW,0,0,0
1099,7654,2,iphone,85,LOW,8,9,LOW,0,0,0
1890,7655,2,android,69,LOW,4,6,LOW,0,0,0
1485,7656,2,iphone,101,MEDIUM,13,13,MEDIUM,1,20,20
1318,7657,2,iphone,108,MEDIUM,8,7,LOW,0,0,0
757,7658,2,android,109,MEDIUM,12,11,MEDIUM,0,0,0
810,7659,2,android,132,MEDIUM,14,11,MEDIUM,0,0,0
1278,7660,2,windows,109,MEDIUM,9,8,LOW,0,0,0
2030,7661,2,windows,117,MEDIUM,9,8,LOW,0,0,0
1393,7662,2,linux,113,MEDIUM,10,9,LOW,0,0,0
1863,7663,2,android,30,LOW,3,10,MEDIUM,2,2,4
881,7664,2,iphone,36,LOW,5,14,MEDIUM,1,20,20
1173,7665,2,iphone,34,LOW,5,15,MEDIUM,0,0,0
2004,7666,2,iphone,41,LOW,5,12,MEDIUM,0,0,0
1059,7667,2,android,49,LOW,4,8,LOW,0,0,0
1326,7668,2,iphone,45,LOW,4,9,LOW,0,0,0
2360,7669,2,android,4,LOW,1,25,HIGH,0,0,0
2231,7670,2,iphone,48,LOW,4,8,LOW,0,0,0
181,7671,2,android,40,LOW,7,18,MEDIUM,0,0,0
2139,7672,2,android,46,LOW,7,15,MEDIUM,0,0,0
1740,7673,2,windows,41,LOW,1,2,LOW,0,0,0
670,7674,2,iphone,52,LOW,6,12,MEDIUM,0,0,0
539,7675,2,windows,48,LOW,2,4,LOW,0,0,0
1433,7676,2,android,38,LOW,5,13,MEDIUM,0,0,0
1538,7677,2,iphone,37,LOW,3,8,LOW,0,0,0
1104,7678,2,iphone,40,LOW,2,5,LOW,0,0,0
123,7679,2,android,44,LOW,7,16,MEDIUM,0,0,0
769,7680,2,android,43,LOW,1,2,LOW,1,3,3
770,7681,2,iphone,64,LOW,8,13,MEDIUM,0,0,0
782,7682,2,iphone,53,LOW,4,8,LOW,0,0,0
1042,7683,2,android,74,LOW,5,7,LOW,0,0,0
2379,7684,2,android,68,LOW,9,13,MEDIUM,2,6.5,13
1026,7685,2,iphone,86,LOW,7,8,LOW,0,0,0
178,7686,2,iphone,65,LOW,14,22,HIGH,2,15,30
1234,7687,2,android,67,LOW,4,6,LOW,1,3,3
165,7688,2,iphone,66,LOW,6,9,LOW,0,0,0
1436,7689,2,android,74,LOW,5,7,LOW,0,0,0
1229,7690,2,android,77,LOW,10,13,MEDIUM,0,0,0
243,7691,2,linux,62,LOW,3,5,LOW,1,1,1
1163,7692,2,android,73,LOW,6,8,LOW,0,0,0
1320,7693,2,iphone,141,MEDIUM,15,11,MEDIUM,0,0,0
2221,7694,2,iphone,141,MEDIUM,19,13,MEDIUM,0,0,0
306,7695,2,windows,119,MEDIUM,10,8,LOW,1,1,1
2285,7696,2,iphone,112,MEDIUM,11,10,MEDIUM,0,0,0
2389,7697,2,android,123,MEDIUM,13,11,MEDIUM,0,0,0
2355,7698,2,iphone,114,MEDIUM,10,9,LOW,1,3,3
867,7699,2,iphone,114,MEDIUM,9,8,LOW,0,0,0
1381,7700,2,android,129,MEDIUM,10,8,LOW,0,0,0
801,7701,2,iphone,127,MEDIUM,12,9,LOW,0,0,0
2133,7702,2,android,120,MEDIUM,8,7,LOW,1,3,3
2029,7703,2,iphone,111,MEDIUM,16,14,MEDIUM,3,16.67,50.01
931,7704,2,windows,134,MEDIUM,16,12,MEDIUM,0,0,0
744,7705,2,windows,93,LOW,7,8,LOW,0,0,0
600,7706,2,iphone,98,LOW,12,12,MEDIUM,0,0,0
511,7707,2,iphone,97,LOW,8,8,LOW,1,20,20
1471,7708,2,iphone,84,LOW,8,10,MEDIUM,0,0,0
1085,7709,2,windows,85,LOW,10,12,MEDIUM,0,0,0
1645,7710,2,mac,117,MEDIUM,12,10,MEDIUM,1,2,2
841,7711,2,iphone,89,LOW,7,8,LOW,0,0,0
1510,7712,2,iphone,104,MEDIUM,11,11,MEDIUM,0,0,0
1227,7713,2,android,85,LOW,6,7,LOW,0,0,0
585,7714,2,iphone,115,MEDIUM,10,9,LOW,0,0,0
83,7715,2,android,107,MEDIUM,11,10,MEDIUM,1,3,3
462,7716,2,android,87,LOW,15,17,MEDIUM,0,0,0
1669,7717,2,iphone,95,LOW,9,9,LOW,0,0,0
212,7718,2,android,107,MEDIUM,19,18,MEDIUM,0,0,0
1844,7719,2,android,107,MEDIUM,17,16,MEDIUM,0,0,0
708,7720,2,iphone,31,LOW,3,10,MEDIUM,0,0,0
1588,7721,2,android,39,LOW,1,3,LOW,1,3,3
1631,7722,2,windows,35,LOW,4,11,MEDIUM,0,0,0
28,7723,2,iphone,39,LOW,7,18,MEDIUM,0,0,0
1567,7724,2,android,39,LOW,7,18,MEDIUM,1,3,3
1997,7725,2,android,46,LOW,4,9,LOW,0,0,0
1029,7726,2,iphone,33,LOW,3,9,LOW,0,0,0
504,7727,2,iphone,40,LOW,6,15,MEDIUM,0,0,0
101,7728,2,mac,36,LOW,2,6,LOW,0,0,0
1367,7729,2,windows,35,LOW,8,23,HIGH,0,0,0
1157,7730,2,android,35,LOW,1,3,LOW,1,3,3
68,7731,2,android,38,LOW,6,16,MEDIUM,0,0,0
1544,7732,2,iphone,36,LOW,6,17,MEDIUM,0,0,0
1720,7733,2,iphone,37,LOW,8,22,HIGH,0,0,0
564,7734,2,linux,21,LOW,2,10,MEDIUM,1,1,1
846,7735,2,iphone,41,LOW,5,12,MEDIUM,0,0,0
2009,7736,2,iphone,32,LOW,2,6,LOW,1,20,20
2084,7737,2,iphone,38,LOW,6,16,MEDIUM,0,0,0
1559,7738,2,android,107,MEDIUM,12,11,MEDIUM,0,0,0
1315,7739,2,windows,123,MEDIUM,12,10,MEDIUM,2,5.5,11
2028,7740,2,iphone,141,MEDIUM,16,11,MEDIUM,0,0,0
12,7741,2,iphone,110,MEDIUM,12,11,MEDIUM,0,0,0
1664,7742,2,windows,219,MEDIUM,20,9,LOW,0,0,0
1162,7743,2,windows,199,MEDIUM,28,14,MEDIUM,1,10,10
639,7744,2,mac,213,MEDIUM,18,8,LOW,0,0,0
982,7745,2,iphone,123,MEDIUM,10,8,LOW,0,0,0
142,7746,2,iphone,19,LOW,2,11,MEDIUM,0,0,0
1516,7747,2,windows,139,MEDIUM,17,12,MEDIUM,1,1,1
859,7748,2,android,125,MEDIUM,15,12,MEDIUM,0,0,0
1610,7749,2,iphone,150,MEDIUM,18,12,MEDIUM,0,0,0
1665,7750,2,linux,135,MEDIUM,10,7,LOW,0,0,0
292,7751,2,windows,134,MEDIUM,19,14,MEDIUM,0,0,0
899,7752,2,windows,140,MEDIUM,15,11,MEDIUM,0,0,0
1613,7753,2,iphone,146,MEDIUM,11,8,LOW,0,0,0
1697,7754,2,iphone,157,MEDIUM,22,14,MEDIUM,2,15,30
1370,7755,2,iphone,93,LOW,9,10,MEDIUM,1,20,20
489,7756,2,iphone,101,MEDIUM,7,7,LOW,0,0,0
422,7757,2,android,100,MEDIUM,18,18,MEDIUM,0,0,0
1856,7758,2,linux,112,MEDIUM,10,9,LOW,1,1,1
1264,7759,2,linux,103,MEDIUM,18,17,MEDIUM,1,1,1
2354,7760,2,iphone,75,LOW,2,3,LOW,0,0,0
93,7761,2,iphone,93,LOW,10,11,MEDIUM,0,0,0
1307,7762,2,windows,94,LOW,7,7,LOW,2,1.5,3
872,7763,2,iphone,74,LOW,11,15,MEDIUM,0,0,0
1270,7764,2,iphone,69,LOW,7,10,MEDIUM,0,0,0
62,7765,2,android,69,LOW,5,7,LOW,0,0,0
478,7766,2,iphone,89,LOW,8,9,LOW,0,0,0
1688,7767,2,iphone,75,LOW,13,17,MEDIUM,0,0,0
160,7768,2,iphone,83,LOW,8,10,MEDIUM,0,0,0
2132,7769,2,iphone,67,LOW,7,10,MEDIUM,1,20,20
367,7770,2,windows,83,LOW,12,14,MEDIUM,2,1,2
25,7771,2,mac,104,MEDIUM,10,10,MEDIUM,0,0,0
1525,7772,2,iphone,97,LOW,9,9,LOW,2,7.5,15
1790,7773,2,android,113,MEDIUM,8,7,LOW,0,0,0
1473,7774,2,iphone,104,MEDIUM,7,7,LOW,0,0,0
1429,7775,2,iphone,98,LOW,5,5,LOW,0,0,0
787,7776,2,android,115,MEDIUM,11,10,MEDIUM,0,0,0
223,7777,2,android,132,MEDIUM,15,11,MEDIUM,0,0,0
253,7778,2,android,110,MEDIUM,7,6,LOW,1,3,3
487,7779,2,iphone,68,LOW,7,10,MEDIUM,0,0,0
1191,7780,2,iphone,84,LOW,7,8,LOW,0,0,0
343,7781,2,windows,90,LOW,8,9,LOW,0,0,0
751,7782,2,android,90,LOW,7,8,LOW,0,0,0
706,7783,2,iphone,76,LOW,9,12,MEDIUM,0,0,0
1304,7784,2,mac,90,LOW,12,13,MEDIUM,0,0,0
710,7785,2,android,89,LOW,11,12,MEDIUM,0,0,0
595,7786,2,iphone,71,LOW,8,11,MEDIUM,0,0,0
1457,7787,2,windows,88,LOW,7,8,LOW,1,1,1
2248,7788,2,linux,72,LOW,5,7,LOW,0,0,0
1769,7789,2,iphone,270,MEDIUM,28,10,MEDIUM,0,0,0
1821,7790,2,windows,235,MEDIUM,30,13,MEDIUM,1,1,1
2048,7791,2,iphone,217,MEDIUM,23,11,MEDIUM,0,0,0
344,7792,2,iphone,89,LOW,6,7,LOW,0,0,0
1928,7793,2,android,93,LOW,6,6,LOW,0,0,0
2053,7794,2,android,97,LOW,12,12,MEDIUM,0,0,0
1214,7795,2,linux,95,LOW,11,12,MEDIUM,2,1,2
2051,7796,2,iphone,99,LOW,12,12,MEDIUM,0,0,0
1628,7797,2,android,95,LOW,9,9,LOW,0,0,0
2157,7798,2,android,90,LOW,12,13,MEDIUM,0,0,0
1035,7799,2,android,87,LOW,11,13,MEDIUM,0,0,0
1404,7800,2,mac,75,LOW,4,5,LOW,1,10,10
2382,7801,2,android,95,LOW,17,18,MEDIUM,0,0,0
1430,7802,2,iphone,88,LOW,9,10,MEDIUM,0,0,0
2218,7803,2,android,84,LOW,5,6,LOW,0,0,0
244,7804,2,android,101,MEDIUM,14,14,MEDIUM,1,3,3
1576,7805,2,android,80,LOW,13,16,MEDIUM,0,0,0
1900,7806,2,windows,67,LOW,9,13,MEDIUM,0,0,0
309,7807,2,windows,57,LOW,7,12,MEDIUM,1,1,1
1387,7808,2,android,70,LOW,10,14,MEDIUM,1,2,2
1742,7809,2,android,76,LOW,5,7,LOW,0,0,0
2359,7810,2,iphone,62,LOW,6,10,MEDIUM,0,0,0
1501,7811,2,android,84,LOW,12,14,MEDIUM,0,0,0
81,7812,2,android,74,LOW,11,15,MEDIUM,0,0,0
864,7813,2,android,83,LOW,13,16,MEDIUM,0,0,0
2203,7814,2,android,103,MEDIUM,13,13,MEDIUM,0,0,0
1368,7815,2,iphone,110,MEDIUM,7,6,LOW,0,0,0
845,7816,2,android,104,MEDIUM,11,11,MEDIUM,0,0,0
1057,7817,2,linux,94,LOW,15,16,MEDIUM,0,0,0
456,7818,2,android,91,LOW,12,13,MEDIUM,0,0,0
2296,7819,2,mac,23,LOW,3,13,MEDIUM,0,0,0
1243,7820,2,windows,107,MEDIUM,12,11,MEDIUM,0,0,0
1028,7821,2,linux,92,LOW,5,5,LOW,0,0,0
2333,7822,2,android,228,MEDIUM,29,13,MEDIUM,0,0,0
1972,7823,2,mac,217,MEDIUM,28,13,MEDIUM,0,0,0
2177,7824,2,iphone,201,MEDIUM,23,11,MEDIUM,1,20,20
1142,7825,2,iphone,189,MEDIUM,23,12,MEDIUM,0,0,0
1282,7826,2,android,168,MEDIUM,12,7,LOW,0,0,0
1966,7827,2,iphone,80,LOW,7,9,LOW,0,0,0
1535,7828,2,iphone,99,LOW,18,18,MEDIUM,0,0,0
239,7829,2,iphone,110,MEDIUM,8,7,LOW,0,0,0
1206,7830,2,android,89,LOW,10,11,MEDIUM,0,0,0
352,7831,2,iphone,86,LOW,11,13,MEDIUM,0,0,0
896,7832,2,windows,107,MEDIUM,13,12,MEDIUM,0,0,0
741,7833,2,android,106,MEDIUM,8,8,LOW,0,0,0
880,7834,2,android,89,LOW,6,7,LOW,0,0,0
819,7835,2,iphone,38,LOW,2,5,LOW,0,0,0
1756,7836,2,android,57,LOW,11,19,MEDIUM,0,0,0
2120,7837,2,iphone,57,LOW,6,11,MEDIUM,0,0,0
1640,7838,2,iphone,62,LOW,11,18,MEDIUM,1,10,10
209,7839,2,mac,56,LOW,10,18,MEDIUM,0,0,0
649,7840,2,linux,57,LOW,4,7,LOW,0,0,0
630,7841,2,iphone,54,LOW,8,15,MEDIUM,0,0,0
437,7842,2,iphone,55,LOW,7,13,MEDIUM,0,0,0
412,7843,2,iphone,49,LOW,7,14,MEDIUM,0,0,0
1256,7844,2,iphone,57,LOW,8,14,MEDIUM,0,0,0
2368,7845,2,iphone,90,LOW,8,9,LOW,0,0,0
2263,7846,2,iphone,69,LOW,4,6,LOW,0,0,0
1,7847,2,android,95,LOW,14,15,MEDIUM,0,0,0
2197,7848,2,iphone,75,LOW,10,13,MEDIUM,0,0,0
184,7849,2,iphone,100,MEDIUM,12,12,MEDIUM,0,0,0
2212,7850,2,android,84,LOW,13,15,MEDIUM,0,0,0
2032,7851,2,windows,81,LOW,4,5,LOW,0,0,0
97,7852,2,android,102,MEDIUM,7,7,LOW,1,1,1
1804,7853,2,iphone,84,LOW,6,7,LOW,0,0,0
1793,7854,2,android,71,LOW,7,10,MEDIUM,1,5,5
2306,7855,2,android,83,LOW,11,13,MEDIUM,1,5,5
2252,7856,2,iphone,92,LOW,10,11,MEDIUM,0,0,0
2092,7857,2,iphone,84,LOW,11,13,MEDIUM,1,3,3
1199,7858,2,iphone,67,LOW,6,9,LOW,0,0,0
1684,7859,2,iphone,95,LOW,6,6,LOW,0,0,0
1630,7860,2,iphone,105,MEDIUM,12,11,MEDIUM,0,0,0
947,7861,2,windows,73,LOW,13,18,MEDIUM,0,0,0
1498,7862,2,linux,77,LOW,5,6,LOW,0,0,0
2099,7888,2,windows,103,MEDIUM,9,9,LOW,0,0,0
2297,7889,2,android,148,MEDIUM,11,7,LOW,0,0,0
84,7890,2,android,77,LOW,8,10,MEDIUM,0,0,0
199,7945,2,iphone,85,LOW,7,8,LOW,0,0,0
736,7979,2,android,93,LOW,11,12,MEDIUM,1,2,2
1268,8041,1,mac,129,MEDIUM,12,9,LOW,0,0,0
754,8069,2,android,321,MEDIUM,37,12,MEDIUM,1,3,3
1615,8070,2,android,366,MEDIUM,44,12,MEDIUM,0,0,0
1668,8083,2,android,84,LOW,10,12,MEDIUM,0,0,0
669,8096,2,android,101,MEDIUM,13,13,MEDIUM,0,0,0
1639,8097,2,iphone,189,MEDIUM,24,13,MEDIUM,1,20,20
1016,8098,1,windows,546,HIGH,64,12,MEDIUM,2,1,2
16,8186,1,android,667,HIGH,64,10,MEDIUM,0,0,0
1687,8281,2,android,36,LOW,9,25,HIGH,0,0,0
1093,8282,2,android,111,MEDIUM,14,13,MEDIUM,0,0,0
233,8343,2,android,16,LOW,2,13,MEDIUM,0,0,0
1412,8344,2,android,60,LOW,8,13,MEDIUM,0,0,0
643,8404,2,android,110,MEDIUM,20,18,MEDIUM,1,3,3
109,8405,2,iphone,135,MEDIUM,14,10,MEDIUM,0,0,0
448,8436,2,android,56,LOW,6,11,MEDIUM,0,0,0
1675,8455,2,iphone,113,MEDIUM,9,8,LOW,0,0,0
2208,8491,2,android,90,LOW,11,12,MEDIUM,0,0,0
65,8492,2,android,73,LOW,4,5,LOW,0,0,0
417,8537,2,android,117,MEDIUM,10,9,LOW,1,2,2
2293,8568,1,iphone,312,MEDIUM,29,9,LOW,0,0,0
908,8601,2,mac,57,LOW,5,9,LOW,0,0,0
2078,8671,2,windows,106,MEDIUM,13,12,MEDIUM,0,0,0
1019,8689,1,windows,307,MEDIUM,35,11,MEDIUM,0,0,0
1522,8713,2,android,30,LOW,2,7,LOW,0,0,0
1081,8739,2,iphone,37,LOW,3,8,LOW,0,0,0
1979,8764,2,iphone,24,LOW,1,4,LOW,0,0,0
1935,8765,2,windows,27,LOW,3,11,MEDIUM,0,0,0
446,8797,2,linux,45,LOW,2,4,LOW,0,0,0
436,8849,2,android,730,HIGH,81,11,MEDIUM,0,0,0
1418,8850,2,linux,739,HIGH,81,11,MEDIUM,0,0,0
2307,8866,2,iphone,536,HIGH,60,11,MEDIUM,0,0,0
473,8876,2,iphone,36,LOW,3,8,LOW,0,0,0
1091,8937,2,mac,35,LOW,6,17,MEDIUM,0,0,0
365,8960,2,android,34,LOW,3,9,LOW,0,0,0
277,8961,2,iphone,26,LOW,3,12,MEDIUM,0,0,0
1801,8991,2,android,39,LOW,1,3,LOW,0,0,0
2318,9049,2,android,35,LOW,3,9,LOW,0,0,0
1609,9075,2,windows,19,LOW,4,21,HIGH,0,0,0
860,9092,2,iphone,36,LOW,2,6,LOW,0,0,0
1674,9128,1,android,523,HIGH,64,12,MEDIUM,0,0,0
9,9187,2,iphone,17,LOW,1,6,LOW,1,10,10
740,9337,2,iphone,12,LOW,3,25,HIGH,0,0,0
1442,9356,1,iphone,203,MEDIUM,24,12,MEDIUM,0,0,0
1360,9459,2,iphone,19,LOW,2,11,MEDIUM,1,20,20
1001,9491,2,android,4,LOW,1,25,HIGH,0,0,0
1016,9505,2,windows,588,HIGH,80,14,MEDIUM,3,1,3
709,9555,1,android,502,HIGH,51,10,MEDIUM,0,0,0
1759,9571,2,iphone,227,MEDIUM,21,9,LOW,0,0,0
1249,9572,1,windows,656,HIGH,64,10,MEDIUM,1,1,1
1164,9592,2,iphone,2,LOW,1,50,HIGH,0,0,0
16,9604,2,android,596,HIGH,81,14,MEDIUM,0,0,0
624,9673,3,iphone,147,MEDIUM,20,14,MEDIUM,2,11.5,23
514,9674,3,windows,117,MEDIUM,12,10,MEDIUM,0,0,0
2103,9675,3,iphone,158,MEDIUM,18,11,MEDIUM,0,0,0
518,9676,3,linux,130,MEDIUM,15,12,MEDIUM,0,0,0
569,9677,3,iphone,175,MEDIUM,16,9,LOW,0,0,0
2353,9678,3,iphone,154,MEDIUM,10,6,LOW,0,0,0
1175,9679,3,iphone,228,MEDIUM,31,14,MEDIUM,0,0,0
673,9680,3,iphone,237,MEDIUM,26,11,MEDIUM,0,0,0
2314,9681,3,windows,227,MEDIUM,23,10,MEDIUM,0,0,0
2383,9682,3,android,233,MEDIUM,16,7,LOW,0,0,0
1277,9683,3,windows,59,LOW,10,17,MEDIUM,1,20,20
411,9684,3,iphone,46,LOW,5,11,MEDIUM,0,0,0
1143,9685,3,android,52,LOW,6,12,MEDIUM,1,1,1
1652,9686,3,android,40,LOW,5,13,MEDIUM,2,3,6
1082,9687,3,iphone,59,LOW,10,17,MEDIUM,0,0,0
21,9688,3,android,57,LOW,4,7,LOW,3,2,6
1300,9689,3,android,44,LOW,6,14,MEDIUM,2,2.5,5
900,9690,3,linux,51,LOW,8,16,MEDIUM,0,0,0
2214,9691,3,windows,53,LOW,8,15,MEDIUM,0,0,0
2279,9692,3,iphone,48,LOW,10,21,HIGH,0,0,0
371,9693,3,android,59,LOW,8,14,MEDIUM,0,0,0
1027,9694,3,iphone,51,LOW,6,12,MEDIUM,0,0,0
174,9695,3,android,52,LOW,6,12,MEDIUM,0,0,0
1091,9696,3,mac,57,LOW,5,9,LOW,0,0,0
937,9697,3,android,53,LOW,9,17,MEDIUM,0,0,0
1629,9698,3,iphone,131,MEDIUM,11,8,LOW,0,0,0
1924,9699,3,iphone,121,MEDIUM,11,9,LOW,0,0,0
2222,9700,3,iphone,126,MEDIUM,13,10,MEDIUM,0,0,0
1260,9701,3,iphone,108,MEDIUM,16,15,MEDIUM,3,16.67,50.01
222,9702,3,iphone,113,MEDIUM,5,4,LOW,0,0,0
303,9703,3,android,108,MEDIUM,12,11,MEDIUM,0,0,0
1848,9704,3,android,5,LOW,1,20,MEDIUM,0,0,0
390,9705,3,linux,119,MEDIUM,8,7,LOW,1,1,1
1155,9706,3,iphone,120,MEDIUM,14,12,MEDIUM,0,0,0
1623,9707,3,iphone,134,MEDIUM,8,6,LOW,0,0,0
1362,9708,3,iphone,100,MEDIUM,13,13,MEDIUM,0,0,0
1072,9709,3,iphone,123,MEDIUM,13,11,MEDIUM,1,3,3
1513,9710,3,mac,129,MEDIUM,21,16,MEDIUM,0,0,0
1555,9711,3,iphone,123,MEDIUM,14,11,MEDIUM,1,5,5
2208,9712,3,android,115,MEDIUM,9,8,LOW,1,3,3
860,9713,3,iphone,119,MEDIUM,9,8,LOW,0,0,0
1658,9714,3,iphone,59,LOW,5,8,LOW,0,0,0
849,9715,3,iphone,48,LOW,3,6,LOW,0,0,0
121,9716,3,android,52,LOW,4,8,LOW,0,0,0
1034,9717,3,iphone,54,LOW,7,13,MEDIUM,0,0,0
970,9718,3,iphone,46,LOW,5,11,MEDIUM,0,0,0
1874,9719,3,mac,47,LOW,1,2,LOW,0,0,0
128,9720,3,iphone,67,LOW,10,15,MEDIUM,0,0,0
374,9721,3,android,47,LOW,5,11,MEDIUM,0,0,0
217,9722,3,mac,57,LOW,5,9,LOW,0,0,0
1205,9723,3,android,53,LOW,6,11,MEDIUM,3,3,9
1958,9724,3,android,52,LOW,8,15,MEDIUM,0,0,0
283,9725,3,windows,49,LOW,2,4,LOW,0,0,0
538,9726,3,android,53,LOW,3,6,LOW,0,0,0
1275,9727,3,iphone,51,LOW,4,8,LOW,0,0,0
1076,9728,3,iphone,56,LOW,7,13,MEDIUM,0,0,0
934,9729,3,windows,59,LOW,6,10,MEDIUM,0,0,0
1064,9730,3,windows,53,LOW,4,8,LOW,0,0,0
1979,9731,3,iphone,63,LOW,7,11,MEDIUM,0,0,0
453,9732,3,android,145,MEDIUM,11,8,LOW,0,0,0
1145,9733,3,windows,158,MEDIUM,6,4,LOW,2,3,6
355,9734,3,iphone,165,MEDIUM,14,8,LOW,0,0,0
1560,9735,3,android,181,MEDIUM,24,13,MEDIUM,0,0,0
1215,9736,3,android,176,MEDIUM,14,8,LOW,0,0,0
2099,9737,3,windows,174,MEDIUM,20,11,MEDIUM,0,0,0
1801,9738,3,android,157,MEDIUM,11,7,LOW,1,2,2
1589,9739,3,iphone,45,LOW,4,9,LOW,0,0,0
342,9740,3,android,22,LOW,6,27,HIGH,0,0,0
